Regulator	Target	MoA	likelihood
10062	654342	0.999999999386745	0.979437668777469
10062	10807	0.999999999618738	0.98138723332147
10062	10413	-0.999999889374772	0.980250451371845
10062	2859	0.999999626461369	0.950617341075248
10062	645	0.999999999947753	0.974590429117807
10062	645166	0.999999999801697	0.982761804219769
10062	10951	-0.999999766000169	0.975563056542523
10062	80204	-0.999999990591789	0.968731459544495
10062	344	0.999999993198741	0.957591560577896
10062	56915	0.999999999997223	0.994989185812842
10062	10152	-0.999999993354543	0.978528359286761
10062	260425	-0.999999996758678	0.995244291567632
10062	166012	0.999999997152492	0.972276417407663
10062	80227	0.999999997053171	0.967091063968667
10062	11331	0.999999904339883	0.946634851208129
10062	6575	-0.999999848712091	0.981952138635542
10062	83891	-0.999998607851095	0.923011032467983
10062	23321	-0.99999993342211	0.987932063267422
10062	3430	0.999999999302626	0.970529009183695
10062	29082	0.99999999664279	0.926141470124038
10062	6457	-0.911253852797397	0.968874925686474
10062	8996	0.999999999932761	0.991398490031777
10062	116328	-0.580279681219451	0.643112166365132
10062	196410	0.999999957280973	0.983195787880179
10062	51097	-0.709979151687664	0.936132177881067
10062	51239	0.999999999938516	0.98715488829036
10062	84326	0.999999999986349	0.986792536560342
10062	4254	-0.999999981358978	0.987878820374751
10062	5319	0.999998849579311	0.863158517136447
10062	284992	0.952627807777103	0.960531113430633
10062	5754	-0.999952803491025	0.902140475789825
10062	1288	-0.999999824321067	0.987441524839173
10062	221687	-0.999997174310846	0.905535232508211
10062	712	0.999999828533889	0.974367633813088
10062	386757	0.994420141406456	0.723429943959891
10062	57111	-0.99973866235393	0.991524281842064
10062	55726	0.998831701375394	0.870961166846915
10062	678	-0.998767701019826	0.832860438864209
10062	79567	-0.0433769189941598	0.673820019128408
10062	29887	0.999999932162614	0.939848695797437
10062	11113	-0.0517901218231506	0.771425144449059
10062	10437	0.999999879872739	0.945642097735779
10062	54	0.999612261783178	0.858662260148158
10062	51302	-0.999999899033095	0.95906937847379
10062	9529	-0.999999277170091	0.894754824183609
10062	80069	0.995387414054227	0.532462108663006
10062	8073	-0.276249376714753	0.864320701821547
10062	51435	-0.998359107469482	0.885288843651827
10062	165140	0.999956042753616	0.939818486178299
10062	4087	-0.999999230869884	0.968809237109357
10062	6492	-0.999999890019176	0.976978411090549
10062	3171	-0.999992720879862	0.979738522985375
10062	342	0.996898145366609	0.794570478550078
10062	7086	0.999978960446409	0.730167229284626
