Regulator	Target	MoA	likelihood
100131827	8365	0.209760728218017	0.747222170261155
100131827	128710	0.999999914201849	0.943942657315707
100131827	23285	0.99993406945437	0.728470414079812
100131827	9317	0.954481434504814	0.687612985246232
100131827	79979	0.366723933171629	0.57969248185316
100131827	84299	-0.996516377629337	0.938743582433674
100131827	1840	-0.974113312465863	0.215559646130376
100131827	265	0.0460412694453645	0.246840808932761
100131827	1803	0.724951926803293	0.591249692803239
100131827	125958	0.0673020101544925	0.11685129557943
100131827	378951	0.215800562200805	0.20990058030111
100131827	54554	0.996790590043668	0.791253051689395
100131827	58476	-0.945063209691726	0.474593896215126
100131827	692099	0.833488073939773	0.393752197132158
100131827	57711	0.999891164808158	0.853149791026187
100131827	219771	-0.0675796400441112	0.283532241239314
100131827	130013	0.276882213617636	0.306899357158422
100131827	122011	0.60326680012809	0.518574239964379
100131827	1277	-0.804288239828613	0.637324832998128
100131827	57824	0.0648736356959759	0.0666446521256215
100131827	59274	-0.998289623261929	0.379521901931512
100131827	84267	0.998451602804535	0.816459814550538
100131827	389207	-0.0147251871186523	0.0427387820137145
100131827	646405	0.106074225518085	0.583525993397867
100131827	56979	0.0638418817902549	0.0275460965425072
100131827	353333	0.156207724555353	0.0202326644729116
100131827	10584	-0.0245024409840996	0.497610102901141
100131827	284428	0.139491176545609	0.29800982732979
100131827	128366	-0.0175314358635055	0.00651637230350843
100131827	27296	-0.0150889965063952	0.255796453255635
100131827	404785	0.0793236622781681	0.109009326820085
100131827	100134868	0.745980096766342	0.0926323003182642
100131827	85397	-0.0484183267008076	0.0134452795287153
100131827	641654	-0.0794352743234926	0.0202326644729116
100131827	91	0.434284144067079	0.443316248969387
100131827	150737	0.987229782602935	0.345096938825479
100131827	23629	-0.0271413577035273	0.00651637230350843
100131827	5314	0.796864833771154	0.18507359849381
100131827	157638	0.435284574652399	0.197739086318464
100131827	55713	0.695285184125974	0.416527193747051
100131827	257313	-0.0254423131885114	0.293236129396955
100131827	1296	-0.825413979795221	0.379521901931512
100131827	148362	0.999891352162839	0.838584663246269
